Subject,bpm,sdnn,rmssd,pnn50,hr_mad,lf,hf,lf/hf,p_total,lf_nu,hf_nu,mean_eda,mean_tonic,scr_peak_count,scr_sum_amp,scr_mean_amp,scr_mean_risetime,scr_mean_recoverytime
1,2.745415489409277,1.9450484177982221,4.670878486295505,12.07367804927771,3.6052631578947363,-0.6985073582699416,5.713702298011255,-1.4616506957031308,0.8828346505921334,-2.2791034479919885,2.279103447991991,-3.1477340321811593,-3.2292260806200064,-3.30392156862745,30.804167352740215,66.95594986053624,-0.3664400194269063,-0.97561872090174
1,2.880531897027314,2.2126149778572493,5.296149445504291,7.884527200081346,3.307017543859649,0.8316223442300177,14.390335116235073,-1.3461586785450936,3.347912792498487,-1.975896925266557,1.9758969252665608,-0.01813375216515392,-0.023660658572695947,-2.970588235294117,19.781777125656475,34.72127235517886,0.1839889914197832,5.190700808625337
1,4.721068780985075,2.2110305672128887,5.659252052369542,8.728980533318559,2.7105263157894735,-0.8397418411751241,7.224408427883414,-1.5146234518797346,1.210061377775701,-2.4306243120167017,2.430624312016705,-0.190346925123983,-0.18977100341238773,-0.7352941176470589,3.1791924705494656,3.65547266960154,0.1839889914197832,1.4612839990198485
1,3.029271213761861,1.8980333851717242,4.48407669799545,10.384771382803287,3.307017543859649,3.030223414916634,1.5738941619416256,2.304510113391907,0.7855585431562253,1.0640673013668516,-1.064067301366853,-0.7237232600758656,-0.7254192726946542,-1.401960784313725,7.799632908792988,9.600451147741554,0.21786154593342566,2.475741239892184
2,0.04652482292325999,-0.6249316848702708,-0.059196559542631366,0.6064245428418713,-0.5,4.461485386987736,101.10059772280869,-0.9401418615764847,117021.3179525653,-1.7162553259383033,1.716255325938304,1.7114269806098381,1.7722170352273339,-0.8549270072992701,10.285163410519761,34.91917663021922,-0.9295552712274748,1.1615031618384666
2,-0.20822906150683185,-0.7394570134714811,-0.21505269669290428,0.2441646910110684,-0.5,0.028441535785642236,-0.07746710889495967,0.5194106101081506,0.04123727062913907,0.4963279487293635,-0.4963279487293635,1.4898704466174513,1.5214767232617796,-0.8211678832116789,16.691422295909845,31.401594298504605,-0.30070542049971705,1.1615031618384666
2,-0.2707262294522774,-1.1090935773329527,-0.17957327684165802,0.294505978322706,-1.5,-0.06591742113389587,0.1799786652982246,-0.006246599531061436,-0.4189640169323653,0.1419466069747286,-0.14194660697472838,0.8000113057814063,0.815655153425638,-0.8211678832116789,2.9171437125076363,11.93195167915361,-0.30070542049971705,11.25222935937439
2,0.13552780069290105,0.8354330342961749,0.876262251036112,1.0256518676362056,-1.0405405405405408,0.640989650560031,5.261377890320086,-0.6804923051694967,1.1798366391290045,-0.8529999072098178,0.8529999072098191,2.4673426041020585,2.3860426719337657,-0.8394160583941606,3.716748695368949,20.299479783244312,8.952370954494425,1.1615031618384666
3,-0.47348389225672527,-0.16939227307737603,0.06204180694191486,-0.14871678841554115,-0.5,-0.291459539685474,-0.01792865981052849,-0.9866253303278907,-0.18949505203872274,-1.0843862923250276,1.084386292325024,3.465717706846623,3.4954173933910258,-1.4676375404530746,7.59679086794323,34.818262987575025,5.93884672844089,5.571978211831334
3,-0.5321492819174094,-0.3065659043508575,0.04768943638107004,-0.7331701526219598,-0.5,-0.23149282016343598,-0.4130006827060003,1.5328000341792691,-0.4048744767259062,1.1759485463934682,-1.1759485463934656,-29.619366975168184,-29.366148845062675,-0.31229773462783217,2.577103042894353,7.619419005711254,1.8837265253375137,-0.1870622562758122
3,-0.33955169325537726,0.233163905563893,0.7380414366103318,1.6122244488977957,-0.20588235294117618,-0.5670340786862749,0.7274128224851926,-2.1239313246245555,0.2178494337940503,-2.9359477359317845,2.935947735931774,-10.959181936364127,-11.288600144043448,-1.7815533980582527,1.9663053844818421,32.76228298812669,11.592620088536943,4.7148447569476835
3,0.10946548351521068,0.32909103592884215,0.9761313384513102,5.137312360570196,2.0441176470588234,-0.216295942545632,0.3399487627215363,-1.3844499069905154,0.061154707291085963,-1.6420450239307036,1.6420450239306978,5.234233892451181,5.1599655880481565,-1.7265372168284792,8.784998332562015,68.08686514546659,5.159015920151781,0.4795970975225834
4,0.044088119430004014,0.19538110957025379,3.102221066445072,1.2199422793878982,-0.14912280701754388,-0.49998772579518475,-0.4999995075838779,1.0733558734557165,-0.4999999999713553,0.8989789581247565,-0.8989789581247556,-1.3111172698314806,-1.3230859999013849,-0.2684824902723735,-0.5338435091694701,-0.4612078517003784,-0.8467228863604812,-0.54905558740578
4,-0.02124538589802949,0.13412514446429502,2.4300423538891884,0.8927429453826989,-0.14912280701754388,-0.4999904778471624,-0.49999347659432825,-0.34993823310227684,-0.4999999999020422,-0.3070602230014571,0.30706022300145763,-1.216382762133828,-1.2219351177761586,0.23929961089494167,-0.3311726514488484,-0.4815494420610906,-0.6573718865908265,-0.5170344810687149
4,-0.026864687745535853,0.12555284271645206,2.6380724308036108,1.0692777324542617,-0.14912280701754388,-0.4999874489971571,-0.49999619236919757,0.004044714121861581,-0.4999999999276905,0.10012699960599503,-0.1001269996059948,-0.030182237328585874,-0.026971958881744626,0.32198443579766545,-0.3526381089128187,-0.4870673496104004,-0.6840636389847927,-0.530008041647268
4,-0.1928023446235576,0.054349645279219594,2.3008228522399,0.5769318946544248,-0.44736842105263164,-0.49998447838575577,-0.5000001299725367,2.3001259804541303,-0.4999999999735337,1.4101757785184408,-1.410175778518441,0.029863459612197163,0.018643527187751557,0.16147859922178998,-0.43356421419379415,-0.48764802457822837,-0.5042915775634813,-0.4781755781929535
6,-1.2666131200413235,-3.118872198653082,-2.2217488614748055,-2.176784612150283,-0.7311557788944724,-0.7011235977332174,-0.5909134715562354,-0.35157446685119664,-1.2857306645030977,-0.0863023542959982,0.08630235429599831,7.540313229379503,7.149159477610203,0.2039199332777314,-0.530407436767968,-0.5019615927441028,-0.5131630183283834,-0.4632154882154882
6,-1.275718607206327,-3.649499252988116,-2.2799556129397183,-1.4750606884245903,-0.7311557788944724,-0.73311676814393,-0.6398066526761146,-0.22835320453020025,-1.3868960221686126,0.08345175311530173,-0.08345175311530173,2.282613606297364,2.191875946561939,-0.17889908256880732,-0.5547251112443925,-0.46935834408469795,-0.44230027048620946,-0.36543209876543203
6,-1.1463687899142379,-3.3064246006783358,-1.873038285531753,-1.1802095390777345,-0.7311557788944724,-0.6698282971671883,-0.509457134550738,-0.4172851625542664,-1.143174831527466,-0.2134716279971196,0.21347162799711983,-0.2209156988742416,-0.17147571430115158,-0.4124270225187656,-0.417055172548499,-0.32558315236783786,0.06126493898955432,-0.3572696663605754
6,-1.0978162481824891,-3.4295979508445584,-2.077762159482006,-1.2421083130941173,-0.6457286432160805,-0.6373243263506903,-0.5443734585394971,-0.307581554842534,-1.1723452068207691,-0.017370630091839145,0.017370630091839256,0.10559852320392604,0.15584581576993917,-0.5258548790658882,-0.25983491540525006,0.22279841756560537,0.5214781059954121,-0.22111009080706046
8,-1.1402293677377529,-0.21963799904247194,-0.20135476183793322,0.555928856666978,-0.06043956043956045,0.033189688734471035,-0.14667955182646397,-0.14525316885853,-0.07367692883884325,0.001645203532706807,-0.001645203532706363,-1.01526100151485,-0.8461840428397496,0.09340659340659396,0.9237884650269672,2.630704240735527,-0.46217535297193635,-0.2629410130567642
8,-0.8036992617663383,-0.34961398388312537,-0.3994486882958068,-0.11863535310997264,-0.06043956043956045,-0.1775545295607986,-0.20099976769200933,-0.2951440206325755,-0.18359062054493014,-0.17923709701858004,0.17923709701858037,-1.6545773119887013,-1.5399195895860578,0.5329670329670333,1.757718938574652,3.2738496739273817,1.0020045319853583,-0.3454402343651348
8,-0.5265353312282386,-0.5925537966627221,-0.5328518616932792,-0.6434362829550311,-0.4340659340659342,0.076904807594533,-0.47675162105039937,0.9646404783245437,-0.2522936384117939,0.6855062092009496,-0.6855062092009492,-1.5844261692021053,-1.610969087312777,0.09340659340659396,1.1960963913561993,5.21239963557743,1.416855499389925,-0.3579624375994408
8,0.41416991377822043,0.6334564454610017,0.2315249837902975,0.23635242287115776,0.3131868131868132,-0.32700882978470325,-0.03935926215429175,-0.516686502715902,0.254131286414522,-0.5338338494969269,0.5338338494969266,-0.513578304738706,-0.4238689130563911,1.0934065934065935,6.624893810167228,13.644932978384539,-2.03860902910929,0.018669424123633593
9,-0.006611687347346518,-0.9524178129915817,-0.6866713742655981,-0.3559393321206945,-0.6764705882352942,-0.03328746495717594,-0.3464329953210986,-0.15754223573274695,-0.4291142686922299,0.026700060799400793,-0.026700060799400793,0.393277118250754,0.3928410930700742,0.1071428571428572,-0.22060180783418148,-0.3797005398761434,0.7909054711275023,-0.24612984872564603
9,-0.08692615367361256,-0.9085213684531988,-0.5939939344251537,-0.6518663803585555,-0.6764705882352942,-0.7023288635987162,-0.3335921010649394,-0.4567473553084648,-0.5143619587895301,-0.4170258913747472,0.4170258913747469,0.3753078816252821,0.3737997676053259,0.2589285714285714,-0.01988801972516352,-0.3409545107641938,0.27033778595197244,0.07257637294720132
9,-0.05078664187161053,-0.7248408654875091,-0.5807271165108503,-0.3179742666938977,-0.6764705882352942,-0.9020781494925971,-0.5000400387499628,-0.4182309874668355,-0.5273533862028557,-0.34743867256206096,0.3474386725620604,0.38487811292264373,0.38260530304165896,0.6160714285714286,0.48119514098988647,-0.2699499373254339,-0.29310017917918874,-0.39917005120960625
9,0.1299301138295892,-0.38546953595292255,-0.1899415598536398,0.3676736850013913,0.3235294117647054,2.82565694194496,-0.15658218324185658,0.48621535431719975,-0.07229169867135266,0.5317421495800623,-0.5317421495800623,0.41146360281986377,0.41119460201985614,0.9955357142857144,1.3321919923936487,-0.15809155426871613,-0.4763400043609751,-0.4381953028430161
