Subject,bpm,sdnn,rmssd,pnn50,hr_mad,lf,hf,lf/hf,p_total,lf_nu,hf_nu,mean_eda,mean_tonic,scr_peak_count,scr_sum_amp,scr_mean_amp,scr_mean_risetime,scr_mean_recoverytime
1,-0.2108236353337367,-0.2491333178000343,-0.2328863228129499,-0.3709169126467258,-0.29186008947376557,0.782313380064068,1.6673229849326685,-0.3706452107796984,2.726477677654361,-0.33683126473589997,-0.3004717883842175,-0.37118781395649997,-0.371188024788968,-0.3527326888775373,-0.37091624424329495,-0.37118065709451836,-0.37059634458882423,-0.3702897148396272
1,-0.20219127451814112,-0.25581068981031463,-0.2221116060574062,-0.3709242797980732,-0.2954662861209084,0.39077265725151816,1.6673229849326685,-0.3708142271405731,2.318361970858584,-0.34416730209526314,-0.3004717883842175,-0.37119006766057205,-0.3711900784627934,-0.3480244385350275,-0.37092704199940285,-0.37118065709451836,-0.3706583711711551,-0.37039687039714225
1,-0.19467774055843684,-0.25581068981031463,-0.23768944939749384,-0.3709242797980732,-0.2954662861209084,0.39077265725151816,1.8047010588320842,-0.3709073846615704,2.318361970858584,-0.3496024088707425,-0.28493187248116525,-0.37119006766057205,-0.3711900784627934,-0.35457906156087443,-0.3709162825715551,-0.37117890738969916,-0.3706583711711551,-0.37039687039714225
1,-0.2108236353337367,-0.2339330841154553,-0.23768944939749384,-0.37092234476572594,-0.2734684865733369,0.5385165452693265,3.599679625008331,-0.3709073846615704,4.511202134664872,-0.3496024088707425,-0.29503668160873814,-0.3711741861491501,-0.37117421097215736,-0.35457906156087443,-0.37092704199940285,-0.3711614659791972,-0.37059634458882423,-0.366744514432916
2,-0.2783687148145955,-0.236192719360876,-0.2031696482822501,-0.36547621634975563,-0.3268528310550845,0.31895082198554847,3.6182915253961325,-0.3654892805943929,4.209377237172401,-0.349537139887027,-0.28777820596375947,-0.3656926541800191,-0.36569209931089086,-0.35212962970650213,-0.3653333295072472,-0.36565515908611074,-0.3645813164909621,-0.36306878800555137
2,-0.2783687148145955,-0.236192719360876,-0.2010982110450964,-0.3654642267224834,-0.3268528310550845,0.22539981016733043,3.6182915253961325,-0.36553892960754364,4.209377237172401,-0.35321845123787554,-0.2840968946129109,-0.3656926639366348,-0.36569234873363987,-0.35212962970650213,-0.3652575199994094,-0.36564438616178285,-0.36438713544806334,-0.3636022524091195
2,-0.2724711372432058,-0.22137974732017265,-0.18760978339710035,-0.36546060319068563,-0.31131960283354293,0.22539981016733043,4.455395562190528,-0.36553892960754364,4.952930262148579,-0.35321845123787554,-0.28381476664410954,-0.3656895501330816,-0.3656902067861905,-0.34223355121772364,-0.3653333295072472,-0.36566064019382205,-0.36486813205852753,-0.364290107687132
2,-0.2746757595147992,-0.22335910564540748,-0.2031696482822501,-0.36547621634975563,-0.32332255191382503,1.0606018799012915,4.966196056872948,-0.36543578999012055,6.3644185348377125,-0.3461240862604022,-0.28777820596375947,-0.3656926639366348,-0.36569234873363987,-0.34761087240569,-0.3652902954608391,-0.36566064019382205,-0.36486813205852753,-0.364290107687132
3,-0.3291657013749621,-0.3197290750171236,-0.3139868085703284,-0.41649173875225987,-0.36784618211429987,2.03689855053401,4.56415157027165,-0.41620559411433433,7.017644408060612,-0.3905447669815043,-0.358611332239518,-0.4166081882586842,-0.4166066933989549,-0.41023529876271825,-0.4155256231927049,-0.41642216397269105,-0.41525707808633694,-0.4138682967640284
3,-0.328700976878704,-0.3199642790467247,-0.3139868085703284,-0.41648634146264457,-0.37933458905827494,0.8921929935163071,3.190536002181853,-0.41629945096025817,4.499323282953111,-0.3950898861174751,-0.3582692144864356,-0.4166046591716611,-0.4166042695161496,-0.4055058010716202,-0.41567452805296207,-0.4164770115026758,-0.41525707808633694,-0.41480582174151054
3,-0.3293469845714094,-0.3199642790467247,-0.3034039959770046,-0.41649173875225987,-0.37933458905827494,0.7500922507715769,2.8261030679036714,-0.4162930213278356,3.922564074162827,-0.3947477683643928,-0.358611332239518,-0.4166081882586842,-0.4166066933989549,-0.41023529876271825,-0.41567452805296207,-0.4164770115026758,-0.41499460421237366,-0.41480582174151054
3,-0.3293469845714094,-0.3079878190046463,-0.28747585847894824,-0.41647628623815575,-0.37312463935882895,0.7500922507715769,2.8261030679036714,-0.41629945096025817,3.922564074162827,-0.3950898861174751,-0.3561583509850209,-0.4164845350521372,-0.4164842001967604,-0.41023529876271825,-0.4154942636051437,-0.4164560925431171,-0.41507905952828617,-0.41474904505854415
4,-0.11867983824310349,-0.11867983824303847,-0.11867983824253059,-0.11867983825814518,-0.11867983825148819,-0.1186798379196648,-0.11867983793473613,-0.11867983825794662,-0.11867983757367624,-0.11867983824820474,-0.11867983824919133,-0.11867983825817867,-0.11867983825817784,-0.11867983825432818,-0.11867983825502884,-0.1186798382580423,-0.11867983825801481,-0.1186798382577844
4,-0.11867983824311795,-0.1186798382431848,-0.11867983824181894,-0.11867983825814192,-0.11867983824900988,-0.11867983797735428,-0.11867983793473613,-0.11867983825802646,-0.11867981888537925,-0.11867983825003409,-0.11867983824815152,-0.11867983825817917,-0.11867983825817827,-0.11867983825407097,-0.1186798382548521,-0.1186798382580423,-0.1186798382579966,-0.11867983825789484
