Subject,bpm,sdnn,rmssd,pnn50,hr_mad,lf,hf,lf/hf,p_total,lf_nu,hf_nu,mean_eda,mean_tonic,scr_peak_count,scr_sum_amp,scr_mean_amp,scr_mean_risetime,scr_mean_recoverytime
1,-0.315581341773231,-0.5493615437021743,-0.43472002369166673,-0.9986327252832228,-0.6154539859064065,-0.5115364938846333,14.860395056644508,-0.9998736732976206,15.348858562759874,-0.9877447627413969,-0.6020728222254368,-1.0000360620401845,-1.0000362008260262,-0.9589817584966833,-0.9996085857317798,-0.999960858573178,-0.9981541791323508,-0.9961911632889778
1,-0.2919914629749386,-0.5817797687100233,-0.49448285378898743,-0.9989745439624171,-0.6795449882553388,1.4141919632400415,6.889208505058247,-0.9987447928531733,9.303400468298287,-0.9038900707701006,-0.685927514196733,-1.0000524410724516,-1.000053220293585,-0.9589817584966833,-0.9997378593987316,-0.9999737859398732,-0.9977439967173175,-0.9969236318872513
1,-0.2650855292823169,-0.5635192413731545,-0.471545292088405,-0.9989324019334753,-0.711590489429805,0.4688130498151839,4.00153015709786,-0.9987954060755778,5.470343206913045,-0.9068857300549809,-0.6829318549118528,-1.000012398072765,-1.0000121202546202,-0.9548799343463517,-0.9995841638861357,-0.9999621967169214,-0.9967371853349635,-0.9963539340885941
1,-0.28835821970149456,-0.5282352686524568,-0.4006868294539633,-0.9988181184651587,-0.6474994870808727,3.679415294840536,16.77556733554668,-0.9989201954399832,21.454982630387214,-0.9145216944419552,-0.6752958905248784,-0.9999218810176285,-0.9999233910702346,-0.9466762860456884,-0.9991902931391292,-0.9999377148568561,-0.9961348195506491,-0.9970261774910095
2,-0.7350859205946769,-0.8584398602648368,-0.8689143893916137,-0.9998429883277444,-0.9018677048402711,0.2443698113265836,0.17863485910697283,-0.9966846291118733,1.6017861299447886,-0.8387286765355098,-0.8472479789533577,-0.9999975710266891,-0.999997884777673,-0.9654574321037754,-0.9994635430798048,-0.9999512311890733,-0.9985726211613131,-0.9986043406910616
2,-0.7346372606314614,-0.8631498425807786,-0.881672333698381,-0.9998760434166404,-0.9018677048402711,1.6076568941284313,0.6244826698959197,-0.994959225146525,3.634570603482855,-0.8065127279372939,-0.8794639275515737,-0.9999549164590801,-0.999953801269992,-0.9748781324391094,-0.9994996060849307,-0.9999374507606164,-0.9974485603258471,-0.9955513359527589
2,-0.7403836462829211,-0.8555397073712837,-0.8875396476203493,-0.9998743906621955,-0.9018677048402711,0.43949575448476175,-0.637545408062306,-0.9875284992578991,1.7234799462006145,-0.7491411058410463,-0.9368355496478213,-0.9996678635543031,-0.9996673528661967,-0.9842988327744434,-0.9991666664828537,-0.9998333332965708,-0.9954466615045886,-0.9929344747484995
2,-0.7273789062043965,-0.8920928917912365,-0.8892064502351115,-0.9998836950575886,-0.9509338524201355,-0.12835408613104649,-0.626420256145097,-0.9926731261636899,0.5977180740797977,-0.7801866967607157,-0.9057899587281518,-0.9987939665793424,-0.9987914807951079,-0.9685976655488867,-0.9989938115505033,-0.9998882012833893,-0.9968597665548887,-0.995289649832333
6,-0.9080898202153351,-0.8787157664628888,-0.8622402174119246,-0.9997287373166078,-0.9005370160895119,0.8599742907705776,4.907990935540627,-0.999749493734875,6.767965226311206,-0.9809475364456864,-0.9394820764259231,-1.0000071911375406,-1.0000071272599662,-0.992042961287161,-0.9989726268999678,-0.9998972626899969,-0.9989059071769847,-0.9992042961287161
6,-0.8993542130376034,-0.8819678619263389,-0.8746935717281118,-0.9997487250932788,-0.9129698890783229,0.8398388339318187,5.958286243236982,-0.9997896081259777,7.798125077168801,-0.9833604674875898,-0.9370691453840198,-0.99999218842288,-0.9999896431667473,-0.991247257415877,-0.999462234927321,-0.9999511122661201,-0.9990957910553591,-0.9993811192112236
6,-0.9134068013760673,-0.8735728528995464,-0.8197170370701548,-0.999695760284509,-0.9129698890783229,0.7100303654818486,2.17153684874658,-0.9995709721038352,3.8815672142284283,-0.9721262102494269,-0.9483034026221826,-0.9999833590461318,-0.9999811604300592,-0.9944300729010127,-0.9986793979624456,-0.9998113425660637,-0.9990906241471041,-0.9991711418007458
