Subject,bpm,sdnn,rmssd,pnn50,hr_mad,lf,hf,lf/hf,p_total,lf_nu,hf_nu,mean_eda,mean_tonic,scr_peak_count,scr_sum_amp,scr_mean_amp,scr_mean_risetime,scr_mean_recoverytime
1,-0.25590352301046115,-0.5787036293410613,-0.4330042190484875,-0.9988014406441146,-0.7075206718864361,2.6975494300697798,12.324671749350347,-0.9988456962514137,16.022221179420125,-0.9096432928062775,-0.6743861072099872,-0.9999422830749959,-0.9999422889327105,-0.941764116002277,-0.9990520523053528,-0.9999322894503824,-0.9971773423572533,-0.9959442866501586
1,-0.18826615734440066,-0.6272169554702077,-0.5557235312802821,-0.9987807758276338,-0.7400183750101654,-0.23741271286192225,5.920389466058896,-0.9995416242208237,6.682976753196973,-0.9587121110006224,-0.6253172890156423,-0.9999794492863266,-0.9999804305945027,-0.9542432340017891,-0.9989327733446787,-0.9999029793949707,-0.9979201470000814,-0.9970287814286876
2,-0.7205311096365897,-0.6294297609731285,-0.57960089118785,-0.999201297684063,-0.8604539987780357,1.903398125268114,10.843953540682449,-0.9992702299896603,13.747351665950564,-0.9413904116913286,-0.7609114523684809,-1.000026240408003,-1.0000260409622976,-0.9196215032961486,-0.9992617257595918,-0.9999716048369074,-0.9984828844995356,-0.9981612762191929
2,-0.7320716776538286,-0.6321760034726187,-0.5100467485515382,-0.99929492546751,-0.9069693325186905,-0.645749305379258,13.710005262946021,-0.9999283074549878,14.064255957566765,-0.9929993375218017,-0.709302526538008,-1.0000252757299126,-1.0000249227312452,-0.9821381118435886,-0.9992258707402314,-0.9998709784567051,-0.9955345279608971,-0.993921996391221
2,-0.7111145886616491,-0.6128496906071379,-0.4927030441519956,-0.9992995337977878,-0.8604539987780357,0.34773023375943646,8.138716710547667,-0.9995609703298086,9.486446944307103,-0.9617394928452639,-0.7405623712145457,-1.000007823740949,-1.0000106280376606,-0.93748339145256,-0.9991372269562543,-0.9999568613478127,-0.9982138111843588,-0.99797990550612
2,-0.6858994071121288,-0.5327046092695783,-0.4658531294193964,-0.9992758693990644,-0.813938665037381,1.4984344628544373,15.030448463499923,-0.9995360209141659,17.52888292635436,-0.9598583851321879,-0.7424434789276217,-1.0000330299151676,-1.0000342547427867,-0.8928286710615315,-0.9991454184628097,-0.9999755833846516,-0.9987241508459705,-0.9984051885574633
3,-0.5519662464505323,-0.49968849955470285,-0.5493489176492019,-0.9995433389939345,-0.8042881402576506,10.575350169652369,19.956370076357846,-0.9976938160689806,31.531720246010213,-0.8514396301298545,-0.7310417357531336,-1.0002391558774826,-1.0002177795387592,-0.9791240682941494,-0.9945574519275272,-0.9989114903855055,-0.9939459798053034,-0.9926934239029523
3,-0.5423811785902275,-0.49143905688030787,-0.4356341766806218,-0.9995526586063032,-0.8042881402576506,1.0495972035437422,14.23186410503704,-0.9994381875921341,16.281461308580784,-0.9504819060359945,-0.6319994598469938,-1.000361224210863,-1.0003600461438888,-0.9707736956118092,-0.9981443241677518,-0.999734903452536,-0.9935881066903459,-0.9909537629274647
4,-0.5892278156853842,-0.5525375672773473,-0.5578014810117039,-0.9990280622355721,-0.7797953502467952,2.5587172782851053,6.78334206462458,-0.9978521073397928,10.342059342909685,-0.852603634075143,-0.6776264464513536,-0.9996109551842337,-0.9995294323765623,-0.9201391136895044,-0.936428438284561,-0.9962604963696801,-0.9954404684286395,-0.9951554977054295
4,-0.5876762306792563,-0.67931418103525,-0.558658616277396,-0.9986464256557542,-0.7797953502467952,1.4097594276701575,5.758238780627242,-0.9983249593140566,8.167998208297398,-0.8765234823821637,-0.653706598144333,-0.999747915003004,-0.9996505087036199,-0.9154414144947693,-0.9205406654624646,-0.9955855925256925,-0.9960852506710541,-0.9948618915057585
