Subject,bpm,sdnn,rmssd,pnn50,hr_mad,lf,hf,lf/hf,p_total,lf_nu,hf_nu,mean_eda,mean_tonic,scr_peak_count,scr_sum_amp,scr_mean_amp,scr_mean_risetime,scr_mean_recoverytime
1,27.265851272520376,0.5010533521680158,0.4382198046948128,3.959285911940229,1.0,0.6587184764415657,9.615073713270752,-0.9105609742376785,8.093721971207195,-1.175849883095539,1.1758498830955406,-1.8696680756468824,-2.005230117165976,1.3333333333333333,0.3124111370567248,-0.39150129290789715,0.12560618263447396,0.14011676396997477
1,23.6064020185109,0.3364459468129372,0.17651981861521693,2.588232998341302,0.3333333333333333,-0.9436823472922886,-0.4103548652719634,-0.9360319535009838,-3.068297234235713,-1.2263332356688805,1.2263332356688805,6.102531521987544,6.404580037786797,-2.6666666666666665,6.020217521547846,5.176649990328864,0.5928131007016647,2.1577981651376135
1,26.13161866702796,0.37762662498422234,0.02857422719042302,4.258618237218558,0.6666666666666666,1.3653706167735817,5.646009928662513,-0.32443913882130226,6.90180627530771,-0.2758600992056149,0.2758600992056156,4.98853898360762,4.835135405129867,3.3333333333333335,28.791726209549658,8.909474216619923,-0.2617509467587438,1.541284403669724
1,32.37027580503626,0.14446162756370973,0.2805648253230001,2.9016882229878616,0.6666666666666666,4.097076331913661,23.14553789702681,-1.3968244500233487,22.36625939102146,-2.410005149700984,2.4100051497009862,1.9569485842598042,2.029052761898484,3.3333333333333335,27.915411549060195,7.9241463904788905,-0.23364302281393745,1.3871559633027515
1,31.431784383714312,0.3069595791660229,0.27151898585521983,2.442709857872312,0.3333333333333333,1.5071841876983783,-3.0894491619642035,0.6077935799114653,0.87717226980177,1.1601498489149746,-1.1601498489149749,5.142832205179223,5.286461221452571,-4.666666666666667,19.86814904531018,25.333160722340008,-0.13677879260414366,0.385321100917431
1,27.366520852509655,0.26859150599842496,0.17008326841299387,3.710840081959215,0.6666666666666666,-0.5909055761433782,-1.2752314708916395,-0.3114284113882435,-2.8496367769922837,-0.2602699655305783,0.2602699655305781,9.994132657648954,10.313767616934475,-2.6666666666666665,37.30115649264754,26.690965388125402,0.0690576965916684,-0.770642201834862
2,1.467318870754637,0.30105003787086443,1.8425594153312952,2.6613781684404434,-1.3333333333333333,-0.1015119991893602,1.6647983295289366,-0.7604824406675573,0.09395625094313499,-1.3703424807230342,1.3703424807230342,-2.4778261700688846,-2.602707353774292,-1.3333333333333333,4.639534019526617,2.359945847134005,1.1716681208002333,1.5619496855345913
2,1.4264663609456258,-0.6769769756662731,1.017552939915578,1.5611906646786822,-1.3333333333333333,0.4400081517367139,0.06789183129560916,0.5760569508429794,-0.135200951118577,0.4611617046694829,-0.4611617046694836,-0.5389819960567273,-0.5257925430710133,-1.5855855855855856,9.705373980395212,6.4498138879041615,2.19137928395402,2.040251572327044
2,1.965362383371988,-1.336130223993129,0.9687213243545262,-0.3857363377765696,-1.3333333333333333,0.050350293091595916,1.2912464254267642,-0.625792395243187,0.05069200269375264,-0.9955908093387532,0.9955908093387522,-1.352800346248381,-1.3232780510070632,-1.6576576576576576,-5.574602015900821,4.876103112946592,-0.011196828458159183,1.8930817610062889
2,2.266556927702222,0.8244503074825053,2.015534596985954,0.23216480725601224,-0.6666666666666666,0.14247447404158112,0.754329334272245,-0.4073882109115011,-0.06328209917806557,-0.5428630287602576,0.5428630287602576,-0.9626850463642779,-0.5764922481276388,-1.3693693693693694,-1.9420989977267433,1.8606215345532358,0.3402113262286841,1.8930817610062889
