Subject,bpm,sdnn,rmssd,pnn50,hr_mad,lf,hf,lf/hf,p_total,lf_nu,hf_nu,mean_eda,mean_tonic,scr_peak_count,scr_sum_amp,scr_mean_amp,scr_mean_risetime,scr_mean_recoverytime
1,-0.17840913673992329,-0.3011966180010159,-0.29990321579682994,-0.44222571443191777,-0.33033425016266166,2.1789772815288573,4.601568604984734,-0.44178843587805866,7.223164288690256,-0.38800551542205236,-0.3375382727335847,-0.44263158658989743,-0.4426321930268473,-0.4202613799089889,-0.44247372228863613,-0.44260727295450997,-0.4414821249460288,-0.44134811682054814
1,-0.19988501755616933,-0.31174576926074915,-0.319061735703499,-0.44227772374211116,-0.35528628394355155,0.3351246740057077,1.1080848823120997,-0.4418174743724578,1.8858279584944737,-0.3892780548273554,-0.3362657333282817,-0.44257852174487256,-0.44257801308673045,-0.42984296088085056,-0.4423407200338757,-0.44258369190881736,-0.4411649631446989,-0.44030285344179965
1,-0.1850655056530232,-0.30910663402822314,-0.32989252939545494,-0.4422143596055636,-0.34281026705310663,2.9921086605597846,3.2184995803392207,-0.44112022067286416,6.653226643075671,-0.3653193742291458,-0.3602244139264913,-0.4425859367425383,-0.4425881241849179,-0.415470589423058,-0.4418101025258906,-0.44256788344849274,-0.44174508099433507,-0.440622239474195
1,-0.14845325942430646,-0.3240494175619192,-0.31144481389138123,-0.4422658331798661,-0.34281026705310663,6.13543124954237,9.316425033898392,-0.44234280636661055,14.047855331840164,-0.4191150025888586,-0.30642878556677844,-0.44260611572485686,-0.4426062022849905,-0.415470589423058,-0.4418305222489634,-0.44257205629856605,-0.44172600002732615,-0.4407020859822939
1,-0.1539608996489377,-0.313635454307035,-0.31210704126904454,-0.4422832439945229,-0.35528628394355155,3.1552908798016324,0.17452156941481728,-0.44005741761760087,3.772430851393116,-0.32912171396607487,-0.39642207418956216,-0.44258490973038306,-0.44258521653239646,-0.43463375136678145,-0.44201803808001117,-0.44249832935733513,-0.44166024407948,-0.44122108828493634
1,-0.17781834622703324,-0.3160943388664289,-0.31953294235897833,-0.4422351389377917,-0.34281026705310663,0.7410582954330974,0.8067080064826286,-0.4411053876375188,1.9903847040923923,-0.36492639201968174,-0.3606173961359554,-0.4425526183278001,-0.44255282826744907,-0.42984296088085056,-0.4416118173462367,-0.44249257907286255,-0.44152051269030707,-0.44181993709567774
2,-0.2501272444488996,-0.24980096799480897,-0.23379266667384854,-0.3543027812720439,-0.31577625610327203,0.5006456750140701,2.1001384598515984,-0.35417049392400685,2.955387513213151,-0.32249998168494254,-0.2624599838285484,-0.35462734873851565,-0.3546291928884316,-0.3372088275820765,-0.35411893806070693,-0.35456877546985616,-0.3539155836105855,-0.3533880894212392
2,-0.25043139622153016,-0.2648099741868768,-0.25423542964046675,-0.3543717317876531,-0.31577625610327203,1.3166320444751822,0.44303375446749504,-0.35200011891970634,2.11426917729016,-0.2704979278168854,-0.3144620376966055,-0.35460863646622026,-0.3546089153482028,-0.34590610296477975,-0.3540354657374786,-0.3545222479746252,-0.35380464897560204,-0.35323666364448675
2,-0.24641925152709646,-0.2749254771829336,-0.2554454239519521,-0.3544937488258523,-0.31577625610327203,0.729478453119305,1.712504857835624,-0.35395177391487426,2.7965866893024116,-0.3118596256552383,-0.2731003398582527,-0.35461649083160546,-0.35461670143763974,-0.3483910387884092,-0.354287241376886,-0.3545401509533636,-0.35404426778716636,-0.3532832561911798
2,-0.24417682248190517,-0.24176875847625995,-0.22950652984578052,-0.3544550239699529,-0.3060694755422193,0.8682952188932145,1.1553477298900532,-0.35359711247689574,2.3782463271307503,-0.29900528733541437,-0.28595467817807657,-0.3546127257308223,-0.35460941034458093,-0.33845129549389125,-0.35422738684764643,-0.3545744559244186,-0.35400603800526437,-0.3532832561911798
2,-0.24771946435776449,-0.21453139180481015,-0.1937307720708727,-0.3543200084728586,-0.29757604255129816,2.174588790888657,2.3991137309600408,-0.3529615693943629,4.018823070963206,-0.28387872058728014,-0.3010812449262108,-0.3546256439927349,-0.3546252491575615,-0.344663635052965,-0.3542272686432893,-0.3545563646344588,-0.3539044901470872,-0.35320560194669137
2,-0.25131359129461206,-0.28013661305368687,-0.2593785223038101,-0.3544735682671441,-0.31577625610327203,0.15604990366583374,0.18592877216569392,-0.3534295900420842,1.0771277010225688,-0.2942457766026126,-0.29071418891087836,-0.354646805871149,-0.3546536677125166,-0.3521184425238535,-0.35379979860087846,-0.35446830015676434,-0.35422588058478444,-0.35310853414108084
3,-0.16353201534504427,-0.30200560855316366,-0.2820132528294402,-0.4368386520178664,-0.33729155443251285,2.4682008393155233,0.9232079583905841,-0.4364124123501706,3.8285517587727638,-0.38043021576973934,-0.3340934557489438,-0.4371477186226765,-0.43714792024212307,-0.40039764342529144,-0.4369046525304967,-0.43713259982595365,-0.4362052261173964,-0.4362352210063458
3,-0.1702607005864901,-0.30357877884832907,-0.28336682677972175,-0.43685248424735684,-0.33729155443251285,0.15468613219573477,5.460768823077561,-0.4369826467869937,6.052597916339951,-0.4225735121926668,-0.2919501593260163,-0.43714540305836175,-0.43714547454410096,-0.39720239841299887,-0.43686863551271093,-0.4371309913195967,-0.4363281735885216,-0.436077879395892
3,-0.15963670604105124,-0.31406332040389945,-0.2945297848911147,-0.4367964887159257,-0.3622544060910487,0.3705294092365754,2.81491546789508,-0.4367461798941848,3.6225878381983123,-0.40535869703066174,-0.3091649744880213,-0.43714473049674235,-0.4371448521972623,-0.40199526593143775,-0.43693869879218944,-0.4371336764178168,-0.43650754302443895,-0.4360246253123538
3,-0.14339225938406697,-0.34365667190563715,-0.3221842394259031,-0.4368317359031212,-0.38721725774958454,-0.40048935974953487,1.2245232097801628,-0.43710772016242233,1.2611768110972843,-0.43369492852559166,-0.28082874299309146,-0.4371439300973641,-0.4371438847081605,-0.39560477590685256,-0.4369779993709595,-0.43713685334852453,-0.43653586451432064,-0.4361326997760049
3,-0.1406747582786521,-0.3346073932127799,-0.3254094970490181,-0.4368858723875062,-0.38721725774958454,5.030410675807197,9.738314236260988,-0.4368274467928551,9.473087602413628,-0.41079499106688766,-0.3037286804517954,-0.4371434621206261,-0.4371434847873734,-0.39560477590685256,-0.4369318553198969,-0.43713484161485777,-0.43648240560738416,-0.4361943727036318
3,-0.14894814856362468,-0.3143839557148742,-0.3093053571967853,-0.4368852800172777,-0.3622544060910487,-0.20352046301433818,2.3529623025098076,-0.4370091881349668,2.5865848005621257,-0.42479923867316105,-0.289724432845522,-0.4371429097059091,-0.4371428630532938,-0.3988000209191452,-0.43692463024672656,-0.43713386394915915,-0.4363774336157944,-0.4362585628936109
4,-0.14319645841754983,-0.23604123722895942,-0.26297040523679677,-0.4195167955486669,-0.26160604377908486,-0.42009641748679794,5.812870664914899,-0.42009641748679794,6.768064621178578,-0.42009641748679794,-0.2172287391409252,-0.42002737124685446,-0.42002669227974465,-0.3592361139830361,-0.41972173704594895,-0.42008392813876966,-0.41928494677341444,-0.41877777757754975
4,-0.09242520404999077,-0.27017971606441077,-0.24209730948948996,-0.4196230595706576,-0.35670026800371274,-0.42009641748679794,2.324514842156289,-0.42009641748679794,2.324514842156289,-0.42009641748679794,-0.2172287391409252,-0.42010225421935965,-0.4201036788770087,-0.3348919925815314,-0.419670546487309,-0.42008627770109586,-0.4191666072943794,-0.4190820790950686
4,-0.11618254521323575,-0.2395662535623309,-0.15343508811068673,-0.419673776490244,-0.35670026800371274,-0.42009641748679794,1.3188171354266573,-0.41848257639959385,2.7021474725556813,-0.33021458129399484,-0.3071105753337284,-0.4201121461771024,-0.4201165500818529,-0.40386700321912816,-0.413805958728974,-0.4193101101420699,-0.4189489471811541,-0.41267354115347593
6,-0.3517214611954198,-0.35378519623984556,-0.35362594036662354,-0.37176045771160343,-0.36333416489330983,-0.2520891504361154,-0.16714214779348743,-0.371655987555939,-0.047416564879878345,-0.36179898257853094,-0.35469266506039115,-0.3718109526772053,-0.3718108214236055,-0.368286816871856,-0.37171992751852756,-0.37180764531135385,-0.3715642304045504,-0.37160554599446627
6,-0.35140261707491993,-0.34021862717046525,-0.3398772768621125,-0.37176339152988025,-0.36333416489330983,0.07214691855726268,0.17419787889923136,-0.3717024263050179,0.6341675530513958,-0.363871325634303,-0.35262032200461907,-0.37181547723382813,-0.3718154538901682,-0.3674726823000402,-0.37174299081277745,-0.3718102494411653,-0.3716154399909988,-0.37161119970677053
6,-0.35176662956319626,-0.3512995797089189,-0.34803981852469323,-0.37175254251437745,-0.36333416489330983,-0.19258094343214868,-0.21321455893789118,-0.3715080493136978,-0.03398076902031536,-0.3574170863577455,-0.3590745612811766,-0.3718143403254924,-0.3718143357848064,-0.36692992591882967,-0.3717606563486467,-0.3718115523496611,-0.3715872545723054,-0.37156185821756954
6,-0.3518919089219408,-0.35404223681184227,-0.3477973625092162,-0.3717657962989596,-0.36333416489330983,-0.23814999827593006,-0.05001455764619336,-0.37170201217462645,0.08365017742760109,-0.3638506304970696,-0.3526410171418525,-0.37181355911607156,-0.371813643463885,-0.36665854772822437,-0.3717704631621158,-0.37181240333985033,-0.37162905353509984,-0.3716225071313791
6,-0.35198424330359257,-0.35850841335569156,-0.3552260148361707,-0.37177793630693057,-0.36333416489330983,-0.18819121166547675,-0.01270766876241765,-0.37167596855231094,0.1709158529218301,-0.3626331209019039,-0.3538585267370182,-0.37181230738454585,-0.37181233663763874,-0.36665854772822437,-0.37178498195776294,-0.37181316748698967,-0.371675473488756,-0.37164286049567447
