Subject,bpm,sdnn,rmssd,pnn50,hr_mad,lf,hf,lf/hf,p_total,lf_nu,hf_nu,mean_eda,mean_tonic,scr_peak_count,scr_sum_amp,scr_mean_amp,scr_mean_risetime,scr_mean_recoverytime
2,0.9322983029572915,-1.1894928807460836,-0.25639795023579737,-0.32648671779106564,-1.0,-0.04935828059305977,0.002720603816975753,0.5220977320812507,-0.4307674772366897,0.6714593826772428,0.32854061732275675,1.3096341983297881,1.3256654839840507,-0.14285714285714285,-1.7404158787049613,0.9289721205940537,1.3833310892688835,0.9681818181818185
2,0.9466597107696968,-1.325700686925409,-0.402280931981686,-0.6796093931643804,-1.0,-0.09244228482969621,-0.1784234386319674,1.4226017849907184,-0.5159204163747811,1.1887673523035778,-0.18876735230357755,13.30155939995256,13.537494831050036,-0.26785714285714285,0.9768121964307328,5.324538813115676,5.059377945334589,2.781818181818182
2,1.6850260040609584,1.514512249724533,0.9208324391670022,0.10215683404089193,-2.0,-0.14882054455862076,2.275031749707436,-0.4284325988380466,0.08461172939287209,-1.2784263460726335,2.278426346072634,18.570734474595344,18.843817919145433,-0.3035714285714286,4.563845913482349,13.101504294618067,2.940245051837888,7.506818181818182
3,0.4859812400347887,0.16169124713796246,0.38756666278550017,-1.217630853994491,-0.5,-0.16193551055543753,0.04454155067791099,-0.42417915248441584,0.015177093206251935,-0.5307194008280294,1.5307194008280263,-8.753740799086808,-8.617668977301213,-0.4999999999999999,2.154328706208497,7.851135076922576,5.784843869002287,3.6373056994818658
3,0.42502236751607336,0.0012938382183101393,0.2685387127552165,-1.695133149678605,-0.5,-0.30151865703145114,-0.06904776069283869,-0.8539966582164278,-0.16619362965015747,-1.1561310173127588,2.156131017312757,7.739712505395546,7.643940913720999,-0.7222222222222221,2.0066511251928008,11.486633372924484,9.971397139713977,5.276338514680484
3,0.41353784911339453,-0.03398807550259725,0.20494665863208356,-1.733333333333334,-0.5,-0.23317262575254843,-0.034168727796571235,-0.4583193059029691,-0.1203595210403921,-0.5769080057506044,1.5769080057506013,4.8931941025305825,4.809215719439611,-0.7222222222222221,1.4210632023777032,9.406675101127968,8.700770077007705,2.132987910189983
3,0.4829439690201962,0.24572630892543867,0.35443076823964775,-0.20847651775486842,-0.5,0.1679592876220059,-0.03418213137496795,2.8828863708221517,-0.026817022012827096,2.278233122621055,-1.2782331226210495,0.35804598407120086,0.3617609082900465,-0.611111111111111,2.0134153103977517,9.143458070077546,5.678217821782182,2.2497409326424873
4,1.6090649810518673,0.48328843078515027,1.2262471043847918,1.3982567188959216,0.0,0.511531643200493,1.5781789884881738,0.3533230876408617,0.570027854552991,0.4276606521797295,0.5723393478202707,9.646195465454882,10.301592060375288,0.23076923076923078,5.543503263469661,1.1472443909961727,2.369565217391304,3.527777777777778
4,1.5075707529858349,0.37296622929827816,0.88248777751696,0.7589498806682575,0.0,1.3043481829462722,-1.367069554012461,3.9489307604922,0.2142222363672427,2.202834630942685,-1.2028346309426854,6.6608746335034965,6.8800128554058695,0.2692307692307692,7.539877866035453,1.3731386912385655,2.533011272141707,1.2954545454545454
4,1.3694979928303024,0.23502266473689415,0.5677055513123883,0.233890214797136,0.0,0.47593985602459826,-1.5295667061890168,1.9589138008271563,-0.13879056579857507,1.5574728060415939,-0.5574728060415937,-0.9383585816355481,-1.5383467431679545,0.2692307692307692,5.747107927706348,1.1171637357674395,2.5515771526001703,1.9966666666666666
4,1.2982673211072697,0.6301193102398214,0.701867910773418,0.6160015540878059,0.0,1.1398787850799519,-1.705573259828475,4.563678487266204,0.20324586742498074,2.3309047351053973,-1.3309047351053973,-0.2797268843095234,-0.16380144170085453,0.3076923076923077,7.111417828330875,1.165612740143498,1.4057971014492754,1.1625
8,2.048871385731344,1.0845413998142888,1.1000678294803303,0.9870388833499506,0.6000000000000001,0.5630318055434924,0.3021346378671196,0.3826794913950049,0.37703842990351777,0.5370762922594795,0.4629237077405206,4.054534104335398,3.790116781525079,2.2,0.9603627277416951,-2.732695069804034,-1.6368159203980115,-0.5470085470085468
9,3.4158084651657674,0.6605543236816172,0.8509714193288445,1.158672917417959,0.0,0.23689031424266482,-0.2435347680616486,4.894290412232342,-0.08783943594002769,3.9673454540047137,-2.9673454540047093,1.1657699558107746,1.1604704819648006,-0.33333333333333304,6.576735052337403,6.4389863390341135,-0.10512077294686017,8.160714285714288
